120V/8A/50W	10	20	30	40	50	60	70	80	90	100
1.31E-05	0.4671387	0.4406241	0.4138583	0.3869296	0.3599829	0.3329635	0.3057782	0.2787857	0.2515218	0.2243172
1.47E-05	0.4700068	0.4435919	0.4169182	0.3900856	0.3632345	0.3363062	0.3092173	0.2823209	0.2551536	0.2280373
1.65E-05	0.4728778	0.4465616	0.4199819	0.3932495	0.3664901	0.3396548	0.3126631	0.2858641	0.2587901	0.231765
1.86E-05	0.4757433	0.4495235	0.4230368	0.396405	0.3697371	0.342996	0.3160983	0.2893973	0.2624185	0.2354854
2.09E-05	0.4786058	0.4524842	0.4260934	0.3995606	0.3729855	0.3463413	0.3195361	0.2929302	0.2660479	0.2392044
2.34E-05	0.4814731	0.455448	0.4291515	0.4027184	0.3762367	0.3496901	0.3229775	0.2964689	0.2696798	0.2429303
2.63E-05	0.4843355	0.4584067	0.4322072	0.405872	0.3794841	0.353036	0.3264162	0.2999816	0.2733079	0.2466524
2.96E-05	0.487195	0.4613621	0.4352585	0.4090206	0.3827273	0.3563765	0.3298541	0.3035325	0.2769318	0.2503717
3.32E-05	0.4900599	0.4643238	0.4383156	0.4121738	0.3859769	0.3597241	0.3332973	0.3070682	0.2805628	0.2541003
3.73E-05	0.4929217	0.46728	0.4413687	0.4153229	0.3892215	0.3630658	0.3367373	0.3106	0.2841882	0.2578235
4.19E-05	0.4957853	0.4702397	0.4444248	0.4184765	0.392467	0.3664085	0.3401784	0.3141352	0.2878168	0.2615506
4.70E-05	0.4986463	0.4731975	0.4474796	0.4216267	0.3957114	0.3697515	0.3436199	0.3176676	0.2914446	0.2652738
5.28E-05	0.5015053	0.4761525	0.4505297	0.4247746	0.3989532	0.3730907	0.3470556	0.3211983	0.2950679	0.2689933
5.93E-05	0.5043667	0.4791087	0.453583	0.4279241	0.4021963	0.3764305	0.3504936	0.3247297	0.2986932	0.2727152
6.66E-05	0.5072291	0.4820684	0.4566383	0.431075	0.4054438	0.3797739	0.3539327	0.328266	0.3023235	0.2764411
7.48E-05	0.5100904	0.4850244	0.4596896	0.434223	0.4086909	0.3831144	0.357371	0.3317991	0.3059532	0.2801631
8.40E-05	0.512948	0.4879784	0.4627414	0.4373703	0.4119368	0.3864535	0.3608095	0.3353294	0.3095821	0.2838829
9.44E-05	0.5158101	0.4909358	0.4657946	0.4405201	0.4151866	0.3897966	0.3642485	0.3388631	0.3132161	0.2876076
0.000106011	0.5186688	0.4938922	0.4688473	0.4436689	0.4184299	0.3931389	0.3676902	0.3423986	0.3168465	0.291332
0.000118999	0.521516	0.4968337	0.4718851	0.4468037	0.4216586	0.3964652	0.3711122	0.3459158	0.3204582	0.2950392
0.000133695	0.524385	0.4997997	0.4749472	0.4499615	0.4249136	0.3998166	0.3745635	0.3494608	0.3240978	0.2987758
0.000150158	0.5272454	0.5027569	0.4779999	0.4531116	0.4281605	0.4031598	0.3780039	0.3529969	0.3277295	0.3025021
0.000168607	0.5301017	0.5057072	0.4810475	0.4562556	0.4314023	0.4064952	0.3814369	0.3565259	0.3313534	0.3062216
0.000189359	0.5329611	0.5086635	0.4840997	0.4594045	0.4346512	0.4098381	0.3848767	0.3600614	0.3349833	0.3099464
0.000212708	0.5358275	0.5116265	0.4871584	0.4625606	0.4379037	0.4131866	0.3883224	0.363602	0.3386203	0.3136797
0.000238871	0.5386878	0.5145817	0.4902116	0.4657096	0.4411505	0.4165277	0.3917622	0.367134	0.3422488	0.3174045
0.00026827	0.5415492	0.5175393	0.4932653	0.4688609	0.4443987	0.419872	0.3952034	0.3706689	0.3458798	0.3211338
0.000301317	0.5444146	0.5205016	0.4963218	0.4720161	0.4476507	0.4232217	0.3986498	0.3742074	0.349514	0.324868
0.000338416	0.5472791	0.5234635	0.4993794	0.4751696	0.450902	0.4265689	0.4020955	0.3777465	0.3531492	0.3286018
0.000380071	0.550144	0.5264251	0.5024365	0.4783255	0.4541543	0.4299176	0.405541	0.3812856	0.3567856	0.3323354
0.000426886	0.553012	0.5293909	0.5054974	0.4814837	0.4574098	0.43327	0.4089904	0.3848309	0.3604265	0.3360727
0.000479379	0.5558771	0.5323534	0.5085559	0.4846384	0.4606622	0.4366177	0.4124357	0.3883717	0.3640626	0.3398055
0.00053843	0.5587499	0.5353203	0.511624	0.4878002	0.4639214	0.4399744	0.4158875	0.3919209	0.3677075	0.3435483
0.000604689	0.5616221	0.538288	0.5146896	0.4909601	0.4671798	0.4433292	0.4193387	0.3954683	0.3713504	0.3472873
0.000679137	0.5644991	0.5412588	0.5177596	0.4941245	0.4704419	0.4466876	0.4227928	0.3990199	0.3749988	0.3510316
0.00076274	0.5673776	0.5442327	0.5208316	0.4972917	0.4737071	0.4500479	0.426251	0.4025739	0.3786502	0.3547786
0.000856655	0.5702606	0.5472111	0.5239068	0.5004646	0.4769754	0.4534118	0.4297123	0.4061313	0.382306	0.3585306
0.000962117	0.5731468	0.5501928	0.5269857	0.5036393	0.480247	0.4567793	0.4331757	0.4096928	0.3859662	0.3622834
0.001080592	0.5760303	0.5531768	0.5300611	0.5068175	0.4835202	0.4601519	0.4366434	0.4132565	0.3896294	0.3660409
0.001213565	0.5789217	0.5561647	0.5331467	0.5099995	0.486799	0.4635261	0.4401151	0.416827	0.393296	0.3698023
0.001363122	0.5818228	0.5591609	0.5362409	0.5131908	0.4900874	0.4669108	0.443598	0.4204071	0.3969715	0.373573
0.001530479	0.5847202	0.5621536	0.5393313	0.5163759	0.4933702	0.4702891	0.4470747	0.4239802	0.4006409	0.3773379
0.001718999	0.5876322	0.5651613	0.5424361	0.5195781	0.4966695	0.473685	0.4505673	0.427571	0.4043282	0.3811224
0.001930572	0.5905504	0.5681749	0.5455473	0.522785	0.499975	0.4770854	0.4540658	0.4311668	0.4080209	0.3849102
0.002168579	0.5934801	0.5712025	0.5486698	0.5260067	0.5032922	0.4805004	0.4575787	0.434777	0.4117287	0.3887141
0.002435708	0.5964155	0.5742357	0.551801	0.529235	0.5066167	0.483923	0.4610979	0.4383925	0.4154423	0.3925266
0.002735188	0.5993577	0.5772741	0.5549362	0.5324675	0.5099479	0.4873487	0.4646211	0.442013	0.4191608	0.3963441
0.003072276	0.6023175	0.5803301	0.5580902	0.5357202	0.513296	0.4907958	0.4681636	0.4456543	0.4229008	0.4001806
0.003450148	0.605285	0.5833949	0.5612507	0.538978	0.5166526	0.494249	0.4717132	0.4493017	0.4266463	0.4040253
0.003874828	0.6082689	0.5864757	0.5644296	0.5422539	0.520027	0.4977206	0.4752814	0.4529666	0.430412	0.4078876
0.00435181	0.6112693	0.5895733	0.567625	0.5455472	0.5234176	0.5012089	0.4788668	0.4566495	0.4341941	0.4117681
0.004887727	0.6142902	0.5926912	0.5708401	0.5488607	0.5268287	0.5047175	0.4824742	0.460353	0.4379965	0.4156685
0.005489382	0.6173307	0.5958275	0.5740759	0.5521939	0.5302598	0.5082467	0.4861001	0.4640778	0.4418206	0.4195901
0.006165422	0.6203946	0.5989901	0.5773352	0.5555509	0.5337157	0.5118008	0.4897526	0.467827	0.4456706	0.4235366
0.006923893	0.6234827	0.6021749	0.580618	0.5589331	0.5371957	0.5153778	0.4934287	0.4716005	0.4495441	0.4275075
0.007776474	0.6266029	0.6053925	0.5839344	0.5623477	0.540709	0.51899	0.4971384	0.4754088	0.4534504	0.4315121
0.00873398	0.6297552	0.608642	0.5872822	0.5657945	0.5442554	0.5226348	0.5008825	0.4792502	0.4573927	0.4355521
0.009809157	0.6329434	0.6119295	0.5906689	0.5692788	0.5478389	0.526318	0.5046642	0.4831311	0.4613726	0.4396296
0.01101512	0.6361569	0.6152393	0.5940777	0.5727874	0.5514473	0.530025	0.5084689	0.4870352	0.4653774	0.443733
0.01237016	0.6394306	0.6186109	0.5975481	0.5763575	0.555117	0.5337935	0.5123388	0.4910043	0.4694447	0.4479007
0.0138947	0.6427623	0.622042	0.6010793	0.579987	0.5588475	0.5376242	0.5162694	0.4950349	0.4735749	0.4521313
0.01560567	0.64615	0.625528	0.6046659	0.5836737	0.5626343	0.5415102	0.5202586	0.4991235	0.4777641	0.4564224
0.01752518	0.649599	0.6290774	0.6083143	0.587423	0.5664842	0.5454618	0.524312	0.5032761	0.4820185	0.4607781
0.0196867	0.653133	0.632708	0.612047	0.5912567	0.5704205	0.5494983	0.5284506	0.5075171	0.4863608	0.4652238
0.0221057	0.6567343	0.6364115	0.6158502	0.5951605	0.5744253	0.5536053	0.532662	0.5118298	0.4907754	0.4697421
0.02483127	0.6604414	0.640218	0.6197597	0.5991726	0.5785387	0.5578228	0.5369832	0.5162516	0.4953032	0.4743732
0.02788727	0.6642464	0.6441234	0.6237679	0.6032829	0.5827525	0.5621397	0.541404	0.5207754	0.4999313	0.4791065
0.03132274	0.6681708	0.64815	0.6278972	0.6075163	0.5870891	0.5665808	0.5459512	0.525427	0.5046881	0.4839688
0.03517648	0.6722227	0.6523027	0.6321532	0.6118765	0.5915543	0.571152	0.5506285	0.5302079	0.5095763	0.4889636
0.03950798	0.6764244	0.656607	0.6365639	0.61639	0.5961738	0.5758781	0.5554619	0.5351475	0.514622	0.4941185
0.04436815	0.6807866	0.661072	0.6411332	0.6210667	0.6009569	0.5807691	0.5604615	0.5402548	0.5198366	0.4994424
0.04983262	0.685339	0.6657283	0.645896	0.6259367	0.6059337	0.5858549	0.565657	0.5455601	0.5252513	0.5049683
0.05596799	0.6900981	0.6705914	0.6508668	0.6310142	0.611121	0.5911539	0.5710673	0.5510796	0.5308823	0.5107124
0.06285385	0.6950853	0.6756845	0.6560699	0.6363263	0.6165432	0.5966875	0.5767145	0.5568383	0.5367536	0.5166977
0.07059359	0.7003381	0.6810439	0.6615392	0.6419068	0.6222348	0.6024939	0.5826365	0.5628742	0.542904	0.5229647
0.07928552	0.7058822	0.6866969	0.667305	0.6477832	0.6282261	0.6085995	0.5888594	0.5692143	0.5493618	0.529541
0.08904617	0.7117557	0.692679	0.6734	0.6539934	0.6345505	0.6150427	0.5954221	0.5758957	0.556163	0.5364642
0.1000061	0.7179956	0.6990295	0.6798661	0.6605751	0.6412495	0.6218628	0.6023662	0.5829596	0.5633507	0.5437769
